
 num     #instances         #bytes  class name
1773:             2             80  [Lorg.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReplicaStateProto;
1774:             2             80  [Lorg.apache.hadoop.hdfs.protocol.proto.InotifyProtos$EventType;
1775:             2             80  [Lorg.apache.hadoop.hdfs.protocol.proto.InotifyProtos$MetadataUpdateType;
1776:             2             80  [Lorg.apache.hadoop.hdfs.protocol.proto.XAttrProtos$XAttrProto$XAttrNamespaceProto;
1777:             2             80  [Lorg.apache.hadoop.hive.metastore.api.AddPartitionsRequest$_Fields;
1778:             2             80  [Lorg.apache.hadoop.hive.metastore.api.CompactionRequest$_Fields;
1779:             2             80  [Lorg.apache.hadoop.hive.metastore.api.FireEventRequest$_Fields;
1780:             2             80  [Lorg.apache.hadoop.hive.metastore.api.HiveObjectRef$_Fields;
1781:             2             80  [Lorg.apache.hadoop.hive.metastore.api.NotificationEvent$_Fields;
1782:             2             80  [Lorg.apache.hadoop.hive.metastore.api.PartitionsByExprRequest$_Fields;
1783:             2             80  [Lorg.apache.hadoop.hive.metastore.api.PrivilegeGrantInfo$_Fields;
1784:             1             80  [Lorg.apache.hadoop.hive.metastore.events.PreEventContext$PreEventType;
1785:             1             80  [Lorg.apache.hadoop.hive.ql.history.HiveHistory$Keys;
1786:             2             80  [Lorg.apache.hadoop.security.UserGroupInformation$AuthenticationMethod;
1787:             2             80  [Lorg.apache.hadoop.util.DataChecksum$Type;
1788:             2             80  [Lorg.apache.parquet.format.FileMetaData$_Fields;
1789:             2             80  [Lorg.codehaus.jackson.annotate.JsonAutoDetect$Visibility;
1790:             5             80  [Lscala.collection.concurrent.BasicNode;
1791:             1             80  [Lscala.concurrent.forkjoin.ForkJoinPool$WorkQueue;
1792:             2             80  [Lsun.security.x509.RDN;
1793:             5             80  com.codahale.metrics.Counter
1794:             1             80  com.fasterxml.jackson.databind.deser.BeanDeserializer
1795:             2             80  com.fasterxml.jackson.databind.type.TypeFactory
1796:             2             80  com.jolbox.bonecp.ConnectionPartition$1
1797:             2             80  com.jolbox.bonecp.PoolWatchThread
1798:             2             80  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping
1799:             5             80  com.sun.proxy.$Proxy11
1800:             2             80  io.netty.channel.nio.AbstractNioMessageChannel$NioMessageUnsafe
1801:             2             80  io.netty.util.Recycler$WeakOrderQueue
1802:             2             80  io.netty.util.Signal
1803:             5             80  io.netty.util.concurrent.MultithreadEventExecutorGroup$1
1804:             5             80  io.netty.util.concurrent.MultithreadEventExecutorGroup$PowerOfTwoEventExecutorChooser
1805:             2             80  java.io.ExpiringCache
1806:             2             80  java.lang.invoke.MethodHandleImpl$AsVarargsCollector
1807:             2             80  java.util.Locale$Category
1808:             5             80  java.util.concurrent.ConcurrentSkipListMap$KeySet
1809:             2             80  java.util.regex.Pattern$LazyLoop
1810:             2             80  org.apache.hadoop.net.unix.DomainSocket
1811:             2             80  org.apache.hadoop.security.authentication.util.KerberosName$Rule
1812:             1             80  org.apache.spark.HeartbeatReceiver
1813:             1             80  org.apache.spark.InternalAccumulator$
1814:             1             80  org.apache.spark.TaskState$
1815:             1             80  org.apache.spark.deploy.SparkSubmit$
1816:             5             80  org.apache.spark.internal.config.ConfigBuilder$$anonfun$bytesConf$1
1817:             5             80  org.apache.spark.internal.config.ConfigBuilder$$anonfun$bytesConf$2
1818:             2             80  org.apache.spark.memory.ExecutionMemoryPool
1819:             1             80  org.apache.spark.memory.UnifiedMemoryManager
1820:             2             80  org.apache.spark.network.server.TransportServer
1821:             2             80  org.apache.spark.sql.SparkSessionExtensions
1822:             1             80  org.apache.spark.sql.catalyst.plans.logical.Sort
1823:             1             80  org.apache.spark.sql.execution.InputAdapter
1824:             5             80  org.apache.spark.sql.internal.SQLConf$$anonfun$buildStaticConf$1
1825:             1             80  org.apache.spark.storage.BlockManagerInfo
1826:             1             80  org.apache.spark.util.SizeEstimator$
1827:             2             80  org.apache.xerces.impl.dtd.XMLDTDDescription
1828:             1             80  org.datanucleus.enhancer.EnhancerClassLoader
1829:             2             80  org.datanucleus.query.expression.DyadicExpression
1830:             2             80  org.datanucleus.store.rdbms.identifier.ForeignKeyIdentifier
1831:             2             80  org.spark_project.guava.collect.RegularImmutableMap
1832:             1             80  org.spark_project.jetty.server.handler.ErrorHandler
1833:             1             80  org.spark_project.jetty.util.thread.ScheduledExecutorScheduler
1834:             5             80  scala.collection.concurrent.Gen
1835:             5             80  scala.collection.concurrent.TrieMap$MangledHashing
1836:             5             80  scala.concurrent.ExecutionContext$$anonfun$defaultReporter$1
1837:             5             80  scala.concurrent.impl.ExecutionContextImpl$$anon$3
1838:             5             80  scala.math.Equiv$$anon$2
1839:             1             80  scala.reflect.api.TypeTags$TypeTag$
1840:             1             80  scala.reflect.api.TypeTags$WeakTypeTag$
1841:             2             80  scala.reflect.internal.AnnotationInfos$LazyAnnotationInfo
1842:             2             80  scala.reflect.internal.AnnotationInfos$UnmappableAnnotation$
1843:             2             80  scala.reflect.internal.SymbolTable$$anon$1
1844:             2             80  scala.reflect.internal.Trees$PackageDef
1845:             2             80  scala.reflect.internal.Trees$pendingSuperCall$
1846:             2             80  scala.reflect.internal.Types$MissingAliasControl
1847:             2             80  scala.reflect.internal.Types$TypeVar$$anon$4
1848:             2             80  scala.reflect.internal.tpe.TypeConstraints$TypeConstraint
1849:             1             80  scala.reflect.runtime.SynchronizedSymbols$$anon$16
1850:             5             80  scala.runtime.IntRef
1851:             1             80  scala.tools.nsc.Global$inliner$
1852:             1             80  scala.tools.nsc.ast.Trees$treeInfo$
1853:             1             80  scala.tools.nsc.interpreter.StdReplTags$
1854:             5             80  scala.tools.nsc.settings.MutableSettings$MultiChoiceEnumeration$Choice$
1855:             2             80  scala.tools.nsc.typechecker.Contexts$ThrowingReporter
1856:             2             80  sun.management.MemoryManagerImpl
1857:             5             80  sun.net.www.protocol.jar.Handler
1858:             5             80  sun.nio.ch.Util$3
1859:             1             80  sun.reflect.misc.MethodUtil
1860:             1             80  sun.security.x509.X509CertImpl
1861:             1             72  [Lcom.fasterxml.jackson.core.JsonToken;
1862:             1             72  [Ljava.lang.invoke.LambdaFormEditor$Transform$Kind;
1863:             3             72  [Ljava.net.InetAddress;
1864:             1             72  [Ljavax.management.openmbean.OpenType;
1865:             1             72  [Ljavax.management.openmbean.SimpleType;
1866:             3             72  [Lorg.antlr.v4.runtime.atn.LexerAction;
1867:             3             72  [Lorg.apache.hadoop.fs.FileStatus;
1868:             3             72  [Lorg.apache.hadoop.fs.HdfsBlockLocation;
1869:             3             72  [Lorg.apache.spark.sql.catalyst.expressions.MutableValue;
1870:             1             72  [Lorg.datanucleus.query.node.NodeType;
1871:             1             72  [Lorg.datanucleus.state.LifeCycleState;
1872:             2             72  [Lsun.security.jca.ProviderConfig;
1873:             1             72  com.fasterxml.jackson.core.util.InternCache
1874:             3             72  com.fasterxml.jackson.databind.deser.DeserializerCache
1875:             3             72  com.fasterxml.jackson.databind.introspect.SimpleMixInResolver
1876:             3             72  com.fasterxml.jackson.databind.ser.SerializerCache
1877:             3             72  com.fasterxml.jackson.databind.ser.std.NumberSerializer
1878:             3             72  com.fasterxml.jackson.module.scala.introspect.ConstructorParameter
1879:             3             72  com.google.protobuf.Descriptors$DescriptorPool$PackageDescriptor
1880:             3             72  com.jolbox.bonecp.hooks.ConnectionState
1881:             3             72  io.netty.buffer.PoolArena$SizeClass
1882:             3             72  io.netty.channel.SucceededChannelFuture
1883:             1             72  io.netty.channel.socket.nio.NioSocketChannel$NioSocketChannelConfig
1884:             3             72  io.netty.handler.timeout.IdleState
1885:             3             72  io.netty.util.ThreadDeathWatcher$Entry
1886:             3             72  java.lang.UNIXProcess$LaunchMechanism
1887:             3             72  java.lang.annotation.RetentionPolicy
1888:             3             72  java.net.Proxy$Type
1889:             3             72  java.security.SecurityPermission
1890:             3             72  java.time.Instant
1891:             3             72  java.util.Base64$Encoder
1892:             3             72  java.util.Currency
1893:             1             72  java.util.ResourceBundle$RBClassLoader
1894:             1             72  java.util.logging.LogManager$RootLogger
1895:             3             72  java.util.regex.Pattern$Prolog
1896:             3             72  javax.security.auth.Subject$SecureSet
1897:             3             72  jline.console.completer.CandidateListCompletionHandler$Messages
1898:             3             72  org.antlr.v4.runtime.atn.PredictionMode
1899:             3             72  org.apache.hadoop.hdfs.inotify.Event$CreateEvent$INodeType
